Elapsed Time (ms),ECEF X (m),ECEF Y (m),ECEF Z (m),Yaw (deg),Pitch (deg),Roll (deg),Velocity X (m/s),Velocity Y (m/s),Velocity Z (m/s),Accel. X (m/s^2),Accel. Y (m/s^2),Accel. Z (m/s^2),GPS TOW,GPS Week Number
568400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173368.400,2099
568500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173368.500,2099
568600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173368.600,2099
568700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173368.700,2099
568800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173368.800,2099
568900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173368.900,2099
569000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.000,2099
569100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.100,2099
569200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.200,2099
569300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.300,2099
569400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.400,2099
569500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.500,2099
569600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.600,2099
569700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.700,2099
569800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.800,2099
569900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173369.900,2099
570000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.000,2099
570100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.100,2099
570200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.200,2099
570300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.300,2099
570400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.400,2099
570500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.500,2099
570600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.600,2099
570700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.700,2099
570800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.800,2099
570900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173370.900,2099
571000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.000,2099
571100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.100,2099
571200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.200,2099
571300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.300,2099
571400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.400,2099
571500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.500,2099
571600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.600,2099
571700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.700,2099
571800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.800,2099
571900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173371.900,2099
572000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.000,2099
572100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.100,2099
572200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.200,2099
572300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.300,2099
572400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.400,2099
572500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.500,2099
572600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.600,2099
572700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.700,2099
572800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.800,2099
572900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173372.900,2099
573000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.000,2099
573100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.100,2099
573200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.200,2099
573300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.300,2099
573400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.400,2099
573500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.500,2099
573600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.600,2099
573700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.700,2099
573800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.800,2099
573900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173373.900,2099
574000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.000,2099
574100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.100,2099
574200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.200,2099
574300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.300,2099
574400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.400,2099
574500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.500,2099
574600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.600,2099
574700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.700,2099
574800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.800,2099
574900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173374.900,2099
575000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.000,2099
575100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.100,2099
575200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.200,2099
575300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.300,2099
575400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.400,2099
575500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.500,2099
575600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.600,2099
575700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.700,2099
575800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.800,2099
575900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173375.900,2099
576000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.000,2099
576100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.100,2099
576200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.200,2099
576300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.300,2099
576400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.400,2099
576500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.500,2099
576600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.600,2099
576700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.700,2099
576800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.800,2099
576900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173376.900,2099
577000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.000,2099
577100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.100,2099
577200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.200,2099
577300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.300,2099
577400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.400,2099
577500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.500,2099
577600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.600,2099
577700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.700,2099
577800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.800,2099
577900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173377.900,2099
578000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.000,2099
578100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.100,2099
578200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.200,2099
578300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.300,2099
578400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.400,2099
578500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.500,2099
578600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.600,2099
578700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.700,2099
578800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.800,2099
578900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173378.900,2099
579000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.000,2099
579100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.100,2099
579200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.200,2099
579300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.300,2099
579400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.400,2099
579500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.500,2099
579600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.600,2099
579700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.700,2099
579800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.800,2099
579900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173379.900,2099
580000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.000,2099
580100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.100,2099
580200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.200,2099
580300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.300,2099
580400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.400,2099
580500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.500,2099
580600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.600,2099
580700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.700,2099
580800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.800,2099
580900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173380.900,2099
581000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.000,2099
581100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.100,2099
581200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.200,2099
581300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.300,2099
581400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.400,2099
581500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.500,2099
581600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.600,2099
581700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.700,2099
581800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.800,2099
581900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173381.900,2099
582000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.000,2099
582100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.100,2099
582200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.200,2099
582300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.300,2099
582400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.400,2099
582500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.500,2099
582600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.600,2099
582700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.700,2099
582800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.800,2099
582900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173382.900,2099
583000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.000,2099
583100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.100,2099
583200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.200,2099
583300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.300,2099
583400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.400,2099
583500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.500,2099
583600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.600,2099
583700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.700,2099
583800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.800,2099
583900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173383.900,2099
584000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.000,2099
584100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.100,2099
584200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.200,2099
584300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.300,2099
584400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.400,2099
584500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.500,2099
584600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.600,2099
584700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.700,2099
584800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.800,2099
584900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173384.900,2099
585000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.000,2099
585100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.100,2099
585200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.200,2099
585300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.300,2099
585400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.400,2099
585500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.500,2099
585600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.600,2099
585700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.700,2099
585800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.800,2099
585900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173385.900,2099
586000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.000,2099
586100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.100,2099
586200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.200,2099
586300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.300,2099
586400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.400,2099
586500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.500,2099
586600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.600,2099
586700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.700,2099
586800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.800,2099
586900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173386.900,2099
587000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.000,2099
587100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.100,2099
587200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.200,2099
587300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.300,2099
587400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.400,2099
587500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.500,2099
587600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.600,2099
587700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.700,2099
587800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.800,2099
587900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173387.900,2099
588000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.000,2099
588100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.100,2099
588200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.200,2099
588300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.300,2099
588400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.400,2099
588500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.500,2099
588600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.600,2099
588700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.700,2099
588800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.800,2099
588900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173388.900,2099
589000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.000,2099
589100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.100,2099
589200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.200,2099
589300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.300,2099
589400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.400,2099
589500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.500,2099
589600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.600,2099
589700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.700,2099
589800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.800,2099
589900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173389.900,2099
590000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.000,2099
590100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.100,2099
590200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.200,2099
590300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.300,2099
590400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.400,2099
590500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.500,2099
590600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.600,2099
590700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.700,2099
590800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.800,2099
590900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173390.900,2099
591000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.000,2099
591100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.100,2099
591200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.200,2099
591300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.300,2099
591400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.400,2099
591500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.500,2099
591600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.600,2099
591700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.700,2099
591800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.800,2099
591900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173391.900,2099
592000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.000,2099
592100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.100,2099
592200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.200,2099
592300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.300,2099
592400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.400,2099
592500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.500,2099
592600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.600,2099
592700,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.700,2099
592800,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.800,2099
592900,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173392.900,2099
593000,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173393.000,2099
593100,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173393.100,2099
593200,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173393.200,2099
593300,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173393.300,2099
593400,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173393.400,2099
593500,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173393.500,2099
593600,1320816.159965,-4320194.995358,4487349.82308,0,0,0,0,0,0,0,0,0,173393.600,2099
